## Torsion are defined with the following atomIDs:
# dihed1: ai= 4079 aj= 2050 ak= 2061 al= 2065
# dihed2: ai= 2062 aj= 2063 ak= 2052 al= 4080
# dihed3: ai= 2048 aj= 2057 ak= 2058 al= 2064
# dihed4: ai= 2060 aj= 2059 ak= 2049 al= 4078
# dihed5: ai= 2069 aj= 2067 ak= 2053 al= 4081
# dihed6: ai= 2067 aj= 2069 ak= 2054 al= 4082
# Frame#   dihed1   dihed2   dihed3   dihed4   dihed5   dihed6
4193 -174.147   15.243   40.355    8.815  -31.826    7.338
4194 -176.863   -9.456   29.657    3.436  -13.446  179.613
4195 -178.987   24.864   36.222   18.331  -19.624   26.022
4196  174.146  177.558   34.056    9.264   -8.949   13.044
4197 -178.594  172.794   34.113   35.934   -1.776  -18.232
4198  176.620   40.953   49.282   -5.247   32.868  -17.302
4199 -177.640   66.808   43.533   12.031    2.520    6.989
4200 -166.472    0.312   51.702   42.091  -23.866   -4.498
4201  175.716   29.351   14.537   25.231    7.221  -32.633
4202  175.030   13.137   35.289  -22.532    5.918  -14.354
4203  178.141   11.075   42.923   12.746   -1.586  161.652
4204 -165.802   45.281   23.684   10.836  -19.880 -164.156
4205  165.625  171.215   36.623   17.967    5.285 -167.111
4206 -172.057   46.486   54.375   15.281  -41.522  146.986
4207  172.721  -17.335   63.893   14.759    5.450 -176.830
4208  176.155  139.240   49.489   30.246  -15.357 -169.793
4209 -158.102   17.571   41.549   23.873  -28.141 -158.597
4210 -164.149   51.036   41.740   10.031  -13.390   22.425
4211  177.822    6.254   45.048    4.823  -20.761  169.259
4212  177.674   34.423   56.086   19.306   -4.299 -173.285
4213 -160.004   62.605   85.807   41.025   17.978  159.735
4214  173.623  167.449   51.622   26.700   17.799 -163.017
4215 -168.357   38.842   72.998   29.454  -23.385  151.233
4216  170.346  162.251   80.935   20.413   60.275  159.127
4217  177.789  -31.461   31.567   -1.295  -29.612  174.036
4218  176.787  -33.256   43.877   22.192  -15.624  174.907
4219  176.351  -20.805   51.069  -15.550   13.133 -168.309
4220  172.494  -32.232   53.124   29.693   -1.511  175.973
4221 -179.297  -35.533   47.131   29.564    0.700  159.892
4222 -173.248  -18.279   42.435   -9.522  -17.261 -176.390
4223 -173.935   -0.845   42.374   -7.852   17.057  127.058
4224 -179.086  -28.935   60.114    9.489   13.849  139.209
4225 -173.735   40.619   79.586  -15.404   27.550  155.359
4226 -172.522  167.691  103.198   -4.917   20.451  149.033
4227 -175.338 -163.107   60.848   17.728    4.536  159.589
4228 -172.405 -162.324  143.421   -0.978  -36.795  168.873
4229 -176.851   17.296  127.624  -12.734   28.323  162.015
4230 -165.706   11.770  128.714    2.232  -23.222 -175.800
4231 -179.876   30.960   54.750   28.665  -22.879  169.212
4232 -178.517   26.715   98.294   30.583    4.329  161.533
4233 -177.998   40.898   41.322   22.378  -18.571  170.957
4234  176.942  -17.261  125.188   -8.687  -12.180 -177.036
4235  168.247 -157.934  120.970   -5.330  -51.999 -172.461
4236  173.302  171.690  109.849   27.159  -16.924 -139.508
4237 -167.115   -9.393  154.120  -19.506   -7.879 -173.858
4238 -168.663  167.781  140.049   -5.934  -23.059  164.395
4239 -169.071   22.871  142.919   -7.983   -9.917 -173.027
4240 -175.302   18.345  144.056    4.605    6.953 -178.741
4241 -174.376   34.468  133.567  -13.995   -4.049  173.517
4242  170.868   -1.300  129.000   -3.989  -29.492 -177.090
4243  176.036   22.857  142.507   16.417  -20.633 -168.339
4244 -177.224   25.696  138.551   13.689  -18.849 -168.325
4245 -167.914   10.891  124.925   11.152    5.661 -174.716
4246  179.652  174.241  133.477   11.543   -2.038 -153.385
4247  174.633  143.833  147.131   10.609   -2.390  175.854
4248  176.601  176.143  127.936   16.387   -7.000  179.834
4249 -178.944  160.426  130.340  -13.555   18.794 -172.166
4250 -170.167    0.127  138.490   20.599  -37.609  176.313
4251  177.967   20.961  164.650   15.063   -7.908 -162.430
4252  166.968   -7.086  159.552   -2.668    8.145  163.556
4253 -173.377   14.460  148.885   32.301    8.923 -179.684
4254  177.054   46.398  132.294   11.338  158.133  171.073
4255 -179.567   28.625  137.501  -10.466  151.534 -173.173
4256  178.167    8.211  144.979  -33.700 -171.001 -170.388
4257  166.315    8.881  145.360   -2.561 -128.447 -165.544
4258  178.225   -5.107  144.406   15.204  171.600 -153.640
4259  178.574   48.193  132.256   10.377 -142.134 -168.664
4260 -175.648   31.295  121.244   13.798 -175.234 -139.299
4261 -179.749   55.536  106.492   -8.039  148.062 -163.569
4262  173.365   15.971  115.496    5.597 -165.730 -170.047
4263 -166.925   -1.026  142.867  -18.061 -163.009  178.581
4264 -173.930  138.279  136.824    1.033 -166.147   21.566
4265  170.706    3.915  138.994  -34.888  -33.474   38.580
4266  157.124   -6.633  144.760   14.670 -176.934   24.820
4267  171.032   -5.774  145.720   -5.782  -51.118  -33.829
4268 -179.797  -11.324  124.674   -3.185  154.425   17.951
4269  179.660  -15.626  142.251    8.428 -171.953   10.309
4270  177.300  -13.527  140.707   10.525 -177.522  -12.498
4271  176.583    4.362  127.593   13.967 -171.893    4.334
4272  172.798    6.760  128.432   15.386 -179.023    2.351
4273  175.971    9.133  126.147   -4.971 -177.040   65.170
4274 -163.302   18.277  142.390    6.521 -179.926   -7.223
4275  171.891   -0.049  123.341   -9.731 -171.645  -21.682
4276  175.902    0.728  156.769   36.556 -167.102   -7.017
4277 -177.826   34.439  120.535   19.386 -170.038   -6.447
4278 -171.868   23.379  136.106   -5.921 -171.736   -0.324
4279 -164.787   15.485  139.387    1.938  173.129    2.417
4280  177.767   13.475  128.472    5.070   -3.481 -145.572
4281 -175.586   -4.063  125.647  -27.314   12.619 -120.357
4282 -166.131   13.367  136.172   12.934   -1.760 -124.960
4283  172.693  -15.015  131.422    0.962 -139.989 -132.440
4284  174.555   -4.331  142.555   32.597  -13.672 -158.270
4285  168.184   -8.435  146.983   14.776   19.358 -164.020
4286 -168.828  -17.531  149.384  -26.019  171.230 -161.723
4287  176.233   32.942  138.756   34.333  150.724 -158.021
4288  169.695    4.414  154.492   -5.808  169.216  165.486
4289 -173.780    5.370  131.907  -11.489 -173.468 -177.402
4290 -172.641   15.508  123.076   18.392  -38.916 -176.167
4291  176.577   34.239  132.732   -2.269  -12.417 -165.721
4292  175.134   13.539  134.314  -17.947  -23.217 -169.010
4293  173.364    0.235  128.572  -10.301   -1.288 -157.913
4294 -165.887    8.241  125.319   17.753  -22.109 -178.271
4295  168.990  -25.919  135.152   20.661   15.920  159.549
4296 -175.650   -8.893  146.290   -9.849    1.748  157.459
4297  165.142    8.248  127.319   -9.123    1.743  179.338
4298  176.903   11.341  135.696  -12.500   15.213 -163.023
4299  171.362    5.924  121.308   22.072   13.759  167.398
4300 -168.407   -9.154  140.166   23.185    6.842  112.432
4301  170.611    8.471  111.739  -17.694  -40.484 -172.326
4302  178.408   34.381   63.414   -6.714   -1.055  177.787
4303 -176.161  -15.769  123.500   19.716   32.271  129.181
4304  174.220  -13.208   98.020    2.304  -12.956  157.982
4305 -172.794   -5.069  128.004    2.014 -158.257  178.301
4306 -177.809  -39.682  104.986  -12.228 -173.261 -172.099
4307 -178.956  -14.808   89.278  -22.129  -87.435  162.060
4308  157.658    5.685  142.126   20.237  126.524    0.413
4309  170.528   -8.279  115.608   25.597 -174.317  154.657
4310  175.171   14.835  135.193    4.277  -58.268 -166.409
4311  165.654  -10.073  125.659   15.350  -15.402  158.372
4312  165.848   13.299   74.296   10.716   16.232 -166.581
4313  175.166  -25.912   56.156   -5.690  -26.105 -176.016
4314 -166.918   10.978   59.040   11.530 -167.310  171.886
4315 -174.921   17.866  105.628   11.933  170.386  154.376
4316 -172.795   30.824   57.520   -5.872  -54.366  177.831
4317  175.532  -41.713   55.411   -3.660   18.994  163.349
4318  166.874    3.287   71.004   15.531   -3.714 -164.752
4319  179.361   12.016   50.405   28.188  -29.422  169.855
4320  172.099    8.981   39.867   24.488  -35.801 -147.423
4321 -176.795   -9.350  103.378  171.612   51.346  166.700
4322  171.918   -1.634  127.381  134.774  -32.876  130.714
4323 -165.036  -10.037  141.961  140.034   10.088 -150.213
4324  169.807  -12.392  140.742   11.003   -8.460  -74.169
4325  165.472  -22.666  148.506   16.801    5.516 -169.413
4326  134.610  -12.634  145.078    5.328  -25.110 -171.160
4327 -159.170   31.437   90.797  -20.809  -29.653  -61.539
4328  174.878   27.454  134.288   10.128   22.077 -153.199
4329 -163.749   -2.624  142.590    1.269   -3.047 -154.028
4330  171.510    1.871  146.146   -9.874    0.136  161.528
4331 -173.171    4.278  125.261    0.758  -23.766 -148.786
4332 -177.193    2.818  118.351    0.849   -1.267 -173.665
4333 -163.195   10.547  170.152   10.235    3.714  161.068
4334  169.126   -3.804  154.452   -7.285  -16.160  170.142
4335 -168.103   11.305  142.383    1.938  -14.357 -173.393
4336 -176.352    8.378  140.142   -0.123  -35.282  168.234
4337  173.413    7.187  145.992    6.320  -31.474  163.088
4338  177.553  -40.678  149.410  -10.009    9.734 -178.430
4339 -175.042    3.745  140.557  -12.039   13.823   91.564
4340  158.000    0.670  123.863  -15.887  -14.179  113.287
4341  178.939   14.137  132.328   11.778   23.667 -146.029
4342  173.028   -5.885  124.599   34.253   15.398 -167.768
4343 -178.295   -0.432  129.641    6.391  -31.409 -141.699
4344  165.337   20.922  137.161    0.211  -21.746 -150.938
4345  178.442    8.279  139.392   14.033  -57.793 -162.511
4346 -172.678   18.369  160.683  -15.378    2.456 -141.406
4347  163.628   -7.011  136.105   19.631  -19.614 -138.091
4348  170.244  -21.245  141.596    6.749   28.894 -134.665
4349  166.365    0.808  147.650   -6.545  -14.683 -151.786
4350  170.238   19.654  142.286   17.891    4.359 -165.660
4351  173.844   27.414  143.033    4.274    3.481 -162.603
4352 -171.152    3.956  123.801    9.630   12.367 -157.269
4353  174.715   -2.105  131.958   -8.042    9.166 -157.849
4354  174.142    7.831  110.929   -5.276  -21.739 -161.686
4355 -178.671   -7.074  134.957   16.541  -15.681 -132.838
4356 -173.075   19.036  154.604   16.961   15.797 -138.639
4357 -164.131  -13.331  135.712    9.543   15.664 -137.557
4358 -172.244    8.686  131.467    0.610  -30.370 -173.765
4359 -161.272  -12.665  163.301  -17.886  165.947 -161.938
4360  175.681   -0.701  126.915   -7.788  157.927 -154.044
4361 -171.984   22.236  144.767    8.400  170.984  171.583
4362 -161.599   18.648  136.219    7.852 -157.242 -144.357
4363  166.195  -10.599  138.580   16.385 -178.181 -175.274
4364 -168.887    1.261  130.731   14.186  163.921  100.086
4365 -178.572    1.612  136.617    1.913 -166.816   -2.244
4366  175.068   26.012  139.894    5.421 -177.300 -169.923
4367 -170.505   28.037  145.863    0.457  153.524 -169.352
4368 -179.018   17.950  139.094   17.547   12.707 -137.546
4369 -179.805    3.176  142.060   -6.838   32.614 -137.670
4370 -167.190    3.230  157.046   -0.808   26.467 -157.055
4371  174.853   -0.977  145.100    8.486   -9.748 -165.548
4372  171.651   -4.972  152.011   12.586    3.206 -152.725
4373  169.612    6.336  145.464   16.933   10.740 -136.358
4374 -172.072  -10.836  127.171   -7.396  -44.761  -20.593
4375  176.607    2.201  125.909   27.646  171.675   -5.559
4376 -178.465  -13.457  140.081  -14.384 -165.636  -10.988
4377 -178.380    7.073  145.695    4.806 -175.923 -145.902
4378  179.365    0.921  131.263    9.117  165.963 -153.713
4379  172.901    8.001  142.763    0.768 -127.517 -143.856
4380 -167.502   -7.231  135.238   -3.743 -136.557 -140.215
4381  178.579   -2.193  172.962   10.815 -136.670  179.143
4382  169.814   -5.163  158.139   13.691 -159.298 -139.931
4383 -163.999   -3.625  141.164   -5.575 -179.725 -131.991
4384  167.715    2.029  126.281  -14.120 -162.930  -38.166
4385  175.881   -1.166  137.158   -1.586 -177.198   -8.807
4386 -178.603    2.443  123.118   21.899  122.840  -17.835
4387 -175.192   -2.991  127.745   32.152 -178.450  -48.449
4388  170.195   -6.451  121.370   16.496  179.338  -28.308
4389 -176.798    4.210  124.501  158.653 -133.061   24.281
4390  175.387   21.235  123.956  148.470  -15.117   50.202
4391 -177.999   13.447  133.039   25.864   18.043 -167.922
4392 -178.844    5.997  130.936   32.665   16.531  166.615
4393 -170.845    7.198  113.837   -7.103   -0.868  163.284
4394 -168.991    8.827  129.864   11.474  -28.688 -151.383
4395 -157.650   -2.841  121.504   -1.803  -16.332 -164.469
4396 -173.854    0.884   66.050    9.544  -21.013 -175.107
4397 -171.421    5.136   68.040    4.194    7.026 -167.376
4398  142.858   -0.080   56.314   12.320   21.904 -156.907
4399 -175.074   29.361   80.938    5.956   28.400  173.948
4400  178.697    1.482  123.880  -34.221    7.332   84.861
4401 -177.287    6.829  143.462   -3.342   18.496  -18.378
4402 -164.584  -30.913  124.790   13.895  177.488  -43.242
4403  173.541    0.893  123.725    6.135 -177.413  -30.690
4404  169.920    0.619  111.686    2.405 -162.699  -16.404
4405 -179.361    2.276  150.539   12.686 -172.698  -39.906
4406 -177.688   14.212  124.228   -3.313  158.776    7.709
4407 -175.530   -3.051  123.713    1.595  159.517  -11.778
4408 -172.907   -9.011  151.062   21.675  -12.088 -157.848
4409  177.674  -13.698  148.679   18.185  -11.993 -160.779
4410 -165.644  -13.443  131.976    7.258    5.675  177.805
4411 -174.488   -5.156  129.711   -6.677  -13.939 -169.117
4412  172.328   19.895  147.755   -7.945   25.247 -150.545
4413 -179.946    8.167  127.892   -4.592   -4.570  116.226
4414  175.981    6.830  135.641   -4.197   13.338  138.456
4415  176.098    2.345  135.367   15.943   -6.651 -165.171
4416 -160.694   -6.899  126.887   -3.796   -1.757  178.023
4417  172.647    0.342  146.754   16.992   23.134 -165.229
4418 -168.665   -5.018   42.811   60.092   58.834 -175.788
4419 -175.482  -14.789   71.524   14.109  -37.155 -145.592
4420  174.280   -9.277   74.750   15.109    6.522  178.340
4421  175.362    4.629   48.510    4.259   -7.495 -158.344
4422 -168.503    3.136   43.361   20.053    3.618  165.052
4423 -176.692   -9.860   71.919  151.738   -9.259  147.482
4424  174.426   13.972  113.413  168.535   -8.276  161.695
4425  178.133   -5.393  128.672  -12.165 -167.286   24.738
4426  172.386   -3.555  133.791   -1.368 -148.975   27.916
4427 -174.399    0.101  117.000    5.016  -62.463  -22.353
4428  177.637  -20.983  154.344  -28.176  149.105   -7.235
4429 -171.329  -12.411   80.375    2.497  169.485   25.588
4430  179.382   -0.706  134.412   29.095  164.937   -1.619
4431 -159.275    3.796  135.515   19.387  -47.809  -19.440
4432 -177.612    3.124  122.105   -6.582   36.456 -172.795
4433 -172.160   14.409  140.847    9.183   42.149 -165.097
4434 -179.097   26.774  134.775  -10.363  -36.245  175.507
4435 -171.744  -12.677  120.481  -20.885 -175.448   20.809
4436 -170.439   -1.171  116.258   13.222 -150.989    2.126
4437 -154.492   14.876  117.624    8.469  177.780    6.592
4438  168.566   35.871  169.224    7.355 -132.679   44.650
4439  178.199   26.645  129.684    0.193 -174.515   10.340
4440  164.000   -7.186  143.266    2.289   28.056 -147.829
4441  175.201   15.457  140.331    0.240  -49.505 -141.112
4442 -177.832   -5.453  125.517   16.133  -12.384 -115.008
4443  179.190  -15.429  145.980   -0.719  -37.961 -130.909
4444  178.844   12.124  147.018   -0.603   -0.509 -168.220
4445  175.400    6.344  133.554   11.783  -47.994 -143.420
4446 -177.779   -9.756  141.514   19.774  -38.732 -136.251
4447  155.340    0.366  162.321   -7.749   21.080 -155.379
4448  179.987   21.679  139.402   -2.281  170.651  -31.295
4449  147.858  -21.308  156.821   11.694  168.877    7.444
4450  178.147   -8.343  138.333   35.332 -174.657  -41.097
4451 -164.591   -0.907  123.171  -18.593  158.411  -55.076
4452 -170.077    7.796  153.489   -6.595   12.980 -144.887
4453  169.561   -4.140  119.067  -10.376    3.656 -171.688
4454 -178.487   -7.682  149.461   -8.952    3.164 -143.665
4455 -171.034  -12.219  140.949  -12.846    9.078  178.600
4456  168.903    3.034  146.632  -13.044  -11.573  165.635
4457  162.436    5.133  136.116   17.775  -29.306 -173.570
4458  177.318   -9.460  141.977   39.010  -34.338  168.424
4459  174.272   -7.121  137.661   -5.706  -23.618  171.090
4460 -179.258  -25.535  135.351   17.799    1.241 -172.748
4461  170.337    5.725  135.766   -1.406   28.391  165.527
4462  177.902    1.173  143.460  -16.689 -176.796  156.846
4463  157.325    7.410  103.277   -0.073  -47.852  175.805
4464  174.026  -19.152  139.695   -8.827  -33.095  164.780
4465  157.111  -12.346  144.668  -11.505  -52.288 -169.318
4466  176.966    7.865  140.099   14.200   -2.856  169.982
4467 -164.157   -5.638 -123.915   16.090  -40.846 -142.161
4468 -160.003    3.935 -158.853   17.819  -12.687 -178.812
4469  170.785  -21.428 -133.474   -1.333    1.185 -165.970
4470  172.650  -12.026 -151.536   -5.008    2.496  178.867
4471 -177.945   -2.313 -118.098   24.200   28.091  171.125
4472 -160.582  -11.937 -148.770   -2.513  -15.625 -133.600
4473 -166.081    9.711  146.677  -10.215   22.052 -168.994
4474  165.404    4.306  126.880   19.042   -6.650  172.918
4475  172.836    1.803  142.728   20.328  147.825  148.072
